코드,설명
531010,"직물, 직조; 황마 또는 기타 섬유 인피 섬유의 품목 번호. 5303, 표백되지 않은"
531090,"직물, 직조; 황마 또는 기타 섬유 인피 섬유의 제목 번호. 5303, 표백되지 않은 것 이외의 것"
531100,"직물, 짠 것; 식물성 섬유 섬유의 n.c.에 호. 5309 및 5310, 종이 실로 짠 직물"
540110,"재봉사, 합성 필라멘트, 소매 판매 여부와 관계없이"
540120,재봉사; 소매 판매 여부에 관계없이 인공 필라멘트의 경우
540211,"원사, 합성 원사; 필라멘트, 모노필라멘트(67데시텍스 미만), 나일론 또는 기타 폴리아미드의 고강도 원사, 질감 여부에 관계없이; 아라미드, 소매용이 아닌 재봉사가 아닌 원사"
540219,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강성 나일론 또는 기타 폴리아미드, 질감 여부에 관계없이, 재봉사가 아닌 소매용이 아닌 아라미드 이외의 원사"
540220,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르의 고강도 원사, 질감 여부와 관계없이 소매용이 아닌 재사용 실이 아닌"
540231,"원사, 합성; 나일론 또는 기타 폴리아미드의 필라멘트, 모노필라멘트(67데시텍스 미만), 질감, 단일 원사당 50데시텍스 이하, 소매용이 아닌 재사용 실이 아닌"
540232,"원사, 합성; 나일론 또는 기타 폴리아미드의 필라멘트, 모노필라멘트(67데시텍스 미만), 질감, 단일 원사당 50데시텍스 이상, 소매용이 아닌 재봉사가 아닌 원사"
540233,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 질감, 폴리에스테르, 소매용이 아닌 재봉사가 아닌 것"
540234,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 질감, 폴리프로필렌, 소매용이 아닌 재봉사, 재봉사가 아님"
540239,"원사, 합성; 나일론 또는 기타 폴리마이드, 폴리에스테르 또는 폴리프로필렌 이외의 필라멘트, 모노필라멘트(67 데시텍스 미만), 질감, 소매용이 아닌 재봉용 실이 아닌 것"
540244,"원사, 합성; 필라멘트, 모노필라멘트(67데시텍스 미만), 고강도 또는 질감이 있는 원사, 탄성 중합체, 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아닌 원사."
540245,"원사, 합성; 나일론 또는 기타 폴리마이드(고강도 또는 질감이 없는) 필라멘트, 모노필라멘트(67 데시텍스 미만), 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아닌 원사"
540246,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강도 또는 질감이 없는), 부분 배향, 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아닌 원사"
540247,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강도 또는 질감이 없는), 부분적으로 방향이 정해지지 않은 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용, 재봉사 아님"
540248,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리프로필렌(고강도 또는 질감이 없는), 단일, 비꼬임 또는 꼬임, 미터당 50회 이하, 소매용이 아닌 재사용 실이 아님"
540249,"실, 합성사; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강도 또는 질감이 있는 실 이외의 것, 단일, 꼬이지 않은 것 또는 미터당 50회 이하로 꼬인 것, 품목번호 5402의 기타. 5402, 소매 판매용이 아닌 재봉사 아닌 것"
540251,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 나일론 또는 기타 폴리마이드(고강도 또는 질감이 없는), 단일, 미터당 50회 이상 꼬임, 소매용이 아닌 재사용 실이 아닌"
540252,"실, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강성 또는 질감이 아닌), 단일, 미터당 50회 이상 꼬임, 소매용이 아닌 재봉사가 아닌 것"
540253,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리프로필렌(고강도 또는 질감이 없음), 단일, 미터당 50회 이상 꼬임, 소매용이 아닌 재사용 실이 아님."
540259,"원사, 합성사; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강도 또는 질감이 있는 원사 이외의 것, 단일, 미터당 50회 이상 꼬인 것, 기타는 세번 번호. 5402, 소매 판매용이 아닌, 재봉사가 아닌"
540261,"원사, 합성; 나일론 또는 기타 폴리마이드(고강도 또는 질감이 없는) 필라멘트, 모노필라멘트(67 데시텍스 미만), 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사가 아닌 케이블"
540262,"원사, 합성; 필라멘트, 모노필라멘트(67 데시텍스 미만), 폴리에스테르(고강도 또는 질감이 없는), 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사가 아닌 것"
540263,"원사, 합성; 필라멘트, 모노필라멘트(67데시텍스 미만), 폴리프로필렌, 고강도 또는 질감 원사 외, 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사 제외"
540269,"실, 합성사; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강도 또는 질감이 있는 실 이외의 것, 다중(접힌) 또는 케이블, n.e.c.에 호. 5402, 소매 판매용이 아닌, 재봉사가 아닌"
540310,"원사, 인조; 필라멘트, 모노필라멘트(67 데시텍스 미만), 고강성 비스코스 레이온, 소매용이 아닌 재봉용 실이 아님"
540331,"원사, 인공; 필라멘트, 모노필라멘트(67데시텍스 미만), 비스코스 레이온(고강도가 아님), 단일, 비꼬임 또는 꼬임, 미터당 120회 이하, 소매용이 아닌 재사용 실이 아님."
540332,"원사, 인공; 필라멘트, 모노 필라멘트(67 데시텍스 미만), 비스코스 레이온(고강성 아님), 단일, 미터당 120회 이상 꼬임, 소매용이 아닌 재봉사가 아닌 원사."
540333,"원사, 인공; 필라멘트, 모노필라멘트(67 데시텍스 미만), 셀룰로오스 아세테이트, 단일, 소매용이 아닌 재봉사가 아닌 것"
540339,"원사, 인조; 필라멘트, 모노필라멘트(67데시텍스 미만), 단일, 기타, 세번 번호. 5403, 소매용이 아닌, 재봉사 아닌"
540341,"원사, 인공; 필라멘트, 모노필라멘트(67데시텍스 미만), 비스코스 레이온(고강성 아님), 다중(접힌) 또는 케이블, 소매용이 아닌 재봉사, 재봉사가 아님"
540342,"원사, 인공; 필라멘트, 모노필라멘트(67데시텍스 미만), 셀룰로스 아세테이트, 다중(접힌) 또는 케이블, 소매용이 아닌 재사용 실이 아닌"
540349,"실, 인조; 필라멘트, 모노필라멘트(67 데시텍스 미만), 다중(접힌) 또는 케이블, n.e.c.에 호. 5403, 소매용이 아닌 재사용 실이 아닌 것"
540411,"탄성 중합체 모노필라멘트, 67데시텍스 이상이며 단면 치수가 1mm를 초과하지 않는 것"
540412,"폴리프로필렌 모노필라멘트, 67데시텍스 이상이며 단면 치수가 1mm를 초과하지 않는 것"
540419,"제목 5404의 모노필라멘트, 67 데시텍스 이상이며 단면 치수가 1mm를 초과하지 않는 것."
540490,"필라멘트, 합성 섬유, 겉보기 너비가 5mm를 초과하지 않는 합성 섬유 재료의 스트립 등(예: 인조 짚)"
540500,"모노필라멘트, 합성; 67데시텍스 이상이고 단면 치수가 1mm를 초과하지 않는 합성 섬유 소재의 스트립 등(예: 인조 짚), 폭이 5mm를 초과하지 않는 합성 섬유 소재."
540600,"인조 필라멘트 원사(재봉사 제외), 소매 판매용 제품"
540710,"직물, 직조; 나일론, 기타 폴리아미드 또는 폴리에스테르의 고강력 원사로 만든 직물"
540720,"직물, 직조; 합성 섬유 재료의 스트립 등으로 만든 것"
540730,"직물, 직조; 합성 필라멘트 원사, 접착제 또는 열 접착식"
540741,"직물, 직조, 나일론 또는 기타 폴리아미드 필라멘트 중량 85% 이상 함유, 표백 또는 표백되지 않은 것"
540742,"직물, 직조, 나일론 또는 기타 폴리아미드 필라멘트 중량 85% 이상 함유, 염색된 것"
540743,"직물, 직조; 나일론 또는 기타 폴리아미드 필라멘트가 중량 대비 85% 이상 함유된 다양한 색상의 원사로 된 직물"
540744,"직물, 직조, 나일론 또는 기타 폴리아미드 필라멘트 중량 85% 이상 함유, 인쇄된 것"
540751,"직물, 직조, 질감이 있는 폴리에스테르 필라멘트가 중량 대비 85% 이상 함유된, 표백 또는 표백되지 않은 제품"
540752,"직물, 직조; 질감이 있는 폴리에스테르 필라멘트가 중량 대비 85% 이상 함유된 염색된 직물"
540753,"직물, 직조; 질감이 있는 폴리에스테르 필라멘트가 중량 대비 85% 이상 함유된 다양한 색상의 원사로 된 직물"
540754,"직물, 직조; 질감이 있는 폴리에스테르 필라멘트가 중량 대비 85% 이상 함유된 인쇄된 직물"
540761,"직물, 직조, 비텍스쳐 폴리에스테르 필라멘트 중량 85% 이상 함유"
540769,"직물, 직조, 비텍스쳐 폴리에스테르 필라멘트 중량 85% 미만 함유"
540771,"직물, 직조, 합성 섬유(나일론 또는 기타 폴리아미드 및 폴리에스테르 제외) 중량 85% 이상 함유, 표백 또는 표백되지 않은 것"
540772,"직물, 직조, 합성 필라멘트(나일론 또는 기타 폴리아미드 및 폴리에스테르 제외) 중량 85% 이상 함유, 염색된 것"
540773,"직조된 직물, 합성 필라멘트(나일론 또는 기타 폴리아미드 및 폴리에스테르 제외)가 중량 대비 85% 이상 함유된 다양한 색상의 원사로 된 직물"
540774,"직물, 직조, 합성 필라멘트(나일론 또는 기타 폴리아미드 및 폴리에스테르 제외) 중량 85% 이상 함유, 인쇄된 것"
540781,"직물, 직조; 주로 또는 전적으로 면과 혼합된, 표백 또는 미표백된 합성 필라멘트가 중량 대비 85% 미만 함유된 합성 필라멘트 원사의 경우"
540782,"직물, 직조; 주로 또는 전적으로 면과 혼합된 합성 필라멘트가 중량 대비 85% 미만 함유된 합성 필라멘트 원사, 염색된 것"
540783,"직물, 직조; 합성 필라멘트 원사, 합성 필라멘트 중량 85% 미만 함유, 주로 또는 전적으로 면과 혼합된, 다른 색상의 원사"
540784,"직물, 직조; 합성 필라멘트 원사, 합성 필라멘트 중량 85% 미만 함유, 인쇄된 것"
540791,"직물, 직조; 합성 필라멘트사, 표백 또는 표백되지 않은 것, 기타의 것, 세번. 5407"
540792,"직물, 직조; 합성 필라멘트 원사, 염색된 것, 기타 5407호에 포함되지 않은 것"
540793,"직물, 직조; 합성 필라멘트 원사, 다른 색상의 원사로 된 것, 기타는 제목 번호. 5407"
540794,"직물, 직조; 합성 필라멘트사, 인쇄된 것, 기타의 것, 세번번호 5401. 5407"
540810,"직물, 직조; 비스코스 레이온, 고강성, 인공 필라멘트 원사"
540821,"직물, 직조; 표백 또는 표백되지 않은 인공 필라멘트, 스트립 등을 중량 기준으로 85% 이상 함유한 인공 필라멘트 원사의 경우"
540822,"직물, 직조; 인공 필라멘트 원사 중 85 % 이상의 인공 필라멘트, 스트립 등을 함유하고 염색 된 인공 필라멘트 원사의 경우"
540823,"직물, 직조; 다른 색상의 원사로 된 인공 필라멘트, 스트립 등을 중량 기준으로 85% 이상 함유한 것"
540824,"직물, 직조; 인공 필라멘트 원사 중 85% 이상의 인공 필라멘트, 스트립 등을 함유하고 인쇄된 인공 필라멘트 원사의 경우"
540831,"직물, 직조; 인공 필라멘트 원사, 인공 모노 필라멘트, 스트립 등, 세번 제 5408호에 포함되지 아니한 것, 기타. 5408호, 표백 또는 표백되지 않은 것"
540832,"직물, 직조; 인공 필라멘트 원사, 인공 모노 필라멘트, 스트립 등, 세번 제 5408호에 포함되지 아니한 것. 기타. 5408, 염색"
540833,"직물, 직조; 인공 필라멘트 원사, 인공 모노 필라멘트, 스트립 등, 제 5408호에 포함되지 아니한 것, 기타. 5408, 다른 색상의 원사"
540834,"직물, 직조; 인공 필라멘트 원사, 인공 모노 필라멘트, 스트립 등, 제번호 5408호의 기타. 5408, 인쇄"
550111,"섬유; 나일론 또는 기타 폴리아미드, 아라미드 소재의 합성 필라멘트 토우"
550119,섬유; 아라미드 이외의 나일론 또는 기타 폴리아미드 소재의 합성 필라멘트 토우
550120,섬유; 폴리에스테르 소재의 합성 필라멘트 토우
550130,"섬유; 합성 필라멘트 토우, 아크릴 또는 모다크릴"
550140,섬유; 폴리프로필렌 소재의 합성 필라멘트 토우
550190,"섬유; 합성 필라멘트 토우, 합성 재료의 n.e.c.에 호. 5501"
550210,섬유; 셀룰로오스 아세테이트의 인공 필라멘트 토우
550290,섬유; 셀룰로오스 아세테이트 이외의 인공 필라멘트 토우
550311,"섬유; 아라미드 계열의 합성 스테이플 섬유로, 카드화, 빗질 또는 기타 방적 가공을 하지 않은 것"
550319,"섬유; 나일론 또는 아라미드 이외의 기타 폴리아미드로 이루어진 합성 스테이플 섬유로, 카드화, 빗질 또는 기타 방적 가공을 하지 않은 것."
550320,"섬유; 폴리에스테르 계열의 합성 스테이플 섬유로, 카드화, 빗질 또는 기타 방적 가공을 하지 않은 섬유입니다."
550330,"섬유; 합성 스테이플 섬유, 아크릴 또는 모다크릴, 카드화, 빗질 또는 기타 방적 가공되지 않은 섬유"
550340,"섬유; 폴리프로필렌으로 된 합성 스테이플 섬유, 카드화, 빗질 또는 기타 방적 가공을 하지 않은 것"
550390,"섬유; 합성 스테이플 섬유, 합성 재료의 세번. 5503, 카드화, 빗질 또는 기타 방적을 위해 가공되지 않은 것"
550410,"섬유; 비스코스 소재의 인공 스테이플 섬유로, 카드화, 빗질 또는 기타 방적 가공을 하지 않은 것"
550490,"섬유; 비스코스 이외의 인공 스테이플 섬유, 카드화, 빗질 또는 기타 방적 가공되지 않은 섬유"
550510,"섬유; 합성 섬유의 폐기물(노일, 원사 폐기물 및 가넷 스톡 포함)"
550520,"섬유; 인공 섬유의 폐기물(노일, 원사 폐기물 및 가넷 스톡 포함)"
550610,"섬유; 나일론 또는 기타 폴리아미드의 합성 스테이플 섬유, 카드, 빗질 또는 기타 방적 가공된 섬유"
550620,"섬유; 폴리에스테르 계열의 합성 스테이플 섬유, 카드화, 빗질 또는 기타 방적용으로 가공된 섬유"
550630,"섬유; 합성 스테이플 섬유, 아크릴 또는 모다크릴, 카드, 빗질 또는 기타 방적용으로 가공된 섬유"
550640,"섬유; 합성 스테이플 섬유, 폴리프로필렌, 카드화, 빗질 또는 기타 방적용으로 가공된 합성 섬유"
550690,"섬유; 합성 스테이플 섬유, n.e.c., 세번. 5506, 카드화, 빗질 또는 기타 방적을 위해 가공된 것"
